cdr_id,calling_number,called_number,imsi,imei,start_time,end_time,duration_seconds,call_type,call_direction,call_status,tower_id,lac,cell_id,latitude,longitude,city,network_type,roaming_status,operator,billing_type,charge_amount,action,application
c4815a5f-9030-4246-b164-3395547918d9,user_17,+499259305730,915679599457906,421281725786439,2025-07-14 17:58:03,2025-07-14 18:06:26,503,Voice,Outgoing,Completed,9564,606,7466,51.514045,-0.118309,London,4G,Home,OperatorB,Prepaid,5.69,ALLOW,HTTP
fc6cd135-dc74-4b49-9868-d89ddfad6cfb,user_17,+339142043820,414298672414221,323963593267186,2025-07-14 18:02:03,2025-07-14 18:05:05,182,Video,Outgoing,Completed,4104,654,7270,51.49799,-0.129254,London,4G,Home,OperatorA,Postpaid,9.29,ALLOW,HTTPS
d53e9af1-4e03-4847-8c23-7dced4f02245,user_17,+498372398438,919423003723799,625426310638924,2025-07-14 18:00:03,2025-07-14 18:02:22,149,SMS,Outgoing,Completed,3155,734,7277,51.501126,-0.128812,London,5G,Home,OperatorC,Postpaid,18.08,ALLOW,HTTP
b87a9bdb-2162-42ab-adc2-2ec44c734719,user_17,+447185540503,254473952419271,793020918560630,2025-07-14 03:08:42,2025-07-14 18:15:27,504,Voice,Outgoing,Missed,4146,196,5884,51.511863,-0.126391,London,4G,Roaming,OperatorC,Postpaid,13.29,ALLOW,HTTP
354ebaf6-42a2-40b0-9cca-b1bec50ceb45,user_17,+18865864306,999927048450555,330598810374979,2025-07-14 18:15:15,2025-07-14 18:16:04,71,SMS,Outgoing,Completed,3007,335,3100,41.886427,-87.631508,Chicago,3G,Roaming,OperatorB,Postpaid,13.92,ALLOW,HTTPS
297f8359-696a-475a-96dc-4b4264f67870,user_17,+17621989454,603261373192514,793436369784276,2025-07-14 18:18:15,2025-07-14 18:26:25,490,Voice,Incoming,Failed,3617,893,9920,41.880739,-87.62355,Chicago,4G,Home,OperatorC,Postpaid,7.67,ALLOW,SSH
fba538b8-5741-4bcb-b563-88d2f699c408,user_17,+339701826088,596455034928325,973012149914665,2025-07-14 18:21:15,2025-07-14 18:25:36,261,Voice,Outgoing,Completed,5019,330,6063,41.869461,-87.6349,Chicago,4G,Home,OperatorC,Postpaid,9.95,ALLOW,HTTP
bfc86433-261f-4b89-a568-b9b437c46fad,user_17,+447271020182,836404494059790,936370072761177,2025-07-14 05:42:40,2025-07-14 18:30:12,537,Voice,Incoming,Missed,4119,231,5578,41.882119,-87.638302,Chicago,4G,Roaming,OperatorB,Prepaid,14.01,ALLOW,HTTP
46a7d007-6252-441d-b34e-edae137789e3,user_17,+918332610598,376453344878353,134071914947117,2025-07-14 14:31:51,2025-07-14 14:37:50,359,SMS,Outgoing,Missed,9406,630,1735,34.053887,-118.244455,Los Angeles,4G,Home,OperatorC,Prepaid,8.28,ALLOW,HTTPS
5d64b148-bfc4-4d42-9fcc-759d7f9c6162,user_17,+499800419037,769288970228095,666953304565793,2025-07-14 14:34:51,2025-07-14 14:39:37,286,Voice,Outgoing,Completed,9113,163,5148,34.061991,-118.239026,Los Angeles,4G,Home,OperatorC,Prepaid,8.72,ALLOW,SSH
968876fa-6e7a-4a99-951d-675c2f5cd6b5,user_17,+447716097159,239185046009968,225277995500477,2025-07-14 23:59:06,2025-07-14 14:36:29,38,Voice,Incoming,Completed,1937,273,8032,34.052829,-118.251567,Los Angeles,4G,Roaming,OperatorD,Postpaid,17.07,ALLOW,HTTP
4a5e36c1-780d-4dce-9ade-b509a47bb1f9,user_17,+19014874297,515322155340354,180836446635890,2025-07-14 14:40:51,2025-07-14 14:48:11,440,SMS,Outgoing,Completed,2691,696,9457,34.054046,-118.244225,Los Angeles,4G,Home,OperatorC,Postpaid,0.53,ALLOW,HTTPS
a0865a58-42cc-4346-ab15-303d5f63a219,user_18,+919213433269,708608216369143,889507090766551,2025-07-14 09:50:54,2025-07-14 09:59:59,545,Voice,Incoming,Missed,5014,162,5588,34.05253,-118.238282,Los Angeles,4G,Home,OperatorC,Postpaid,0.34,ALLOW,HTTP
a2c2c785-b72e-45a1-8aa1-b4fa233dd354,user_18,+19358401506,234467817643951,998348883989754,2025-07-14 09:52:54,2025-07-14 10:01:36,522,Voice,Incoming,Completed,7422,750,5066,34.060034,-118.2448,Los Angeles,4G,Home,OperatorC,Prepaid,6.62,ALLOW,HTTPS
b6ee9e8f-d8e8-407c-a7ca-095d2cc251fb,user_18,+447193207563,767293409608135,408202503952493,2025-07-14 10:19:15,2025-07-14 10:00:56,242,Voice,Incoming,Completed,5624,944,6355,34.052734,-118.253047,Los Angeles,4G,Roaming,OperatorC,Prepaid,15.04,ALLOW,HTTP
18d00c1c-a34f-44b6-9707-d2ab65c83888,user_18,+337837195761,617895162610297,470729531804976,2025-07-14 09:56:54,2025-07-14 10:00:24,210,Video,Outgoing,Completed,5921,792,2445,34.043327,-118.25154,Los Angeles,4G,Home,OperatorA,Prepaid,3.32,ALLOW,HTTP
35d7a5f9-6135-466c-9e53-f42278ae29f4,user_18,+447111068965,573842865837696,971297260556001,2025-07-14 18:25:32,2025-07-14 18:28:04,152,SMS,Outgoing,Completed,1574,614,8211,12.977838,77.597065,Bangalore,4G,Home,OperatorB,Postpaid,3.97,ALLOW,DNS
7304395d-db16-4f96-914c-cdb80494c3de,user_18,+919989059441,688524636739530,726629280056112,2025-07-14 18:26:32,2025-07-14 18:35:32,540,Video,Outgoing,Completed,3692,607,1905,12.96625,77.601982,Bangalore,5G,Home,OperatorC,Postpaid,3.65,ALLOW,HTTPS
2ea573a2-1cfe-4521-984b-fbeb37f9154d,user_18,+919007585301,449125695832603,531079404105965,2025-07-14 18:27:32,2025-07-14 18:28:13,39,SMS,Outgoing,Completed,7683,852,7877,12.98119,77.600793,Bangalore,4G,Home,OperatorB,Prepaid,2.55,ALLOW,HTTP
aad61449-a885-402a-bc19-d366e6cd1333,user_18,+447741292368,396166367012969,174888002019380,2025-07-14 12:28:13,2025-07-14 18:32:59,267,Voice,Outgoing,Completed,4691,186,6884,12.963553,77.599426,Bangalore,4G,Roaming,OperatorA,Prepaid,15.18,ALLOW,HTTP
d111827b-8232-4e54-b09f-93ccf62f408e,user_18,+499662200011,960956131870816,897518841185104,2025-07-14 17:55:52,2025-07-14 17:59:07,195,Voice,Incoming,Completed,8032,895,5177,33.440311,-112.067087,Phoenix,4G,Home,OperatorC,Prepaid,6.62,ALLOW,HTTP
4fd735c0-291b-4b39-87da-83933a88c106,user_18,+919831512206,251235746376641,475781286010112,2025-07-14 17:56:52,2025-07-14 18:00:57,245,Voice,Outgoing,Completed,4304,331,5212,33.453988,-112.069622,Phoenix,5G,Home,OperatorB,Prepaid,0.32,ALLOW,HTTP
10950e7f-150b-4689-b64f-13881bd54da2,user_18,+447228726650,287665356941418,580664131189915,2025-07-14 23:22:55,2025-07-14 18:09:52,480,Voice,Incoming,Completed,9418,501,8950,33.456274,-112.08177,Phoenix,4G,Roaming,OperatorD,Prepaid,16.92,ALLOW,HTTP
033b385c-670c-46ec-9797-cda72df88742,user_18,+919807451187,468872296476927,270645804106998,2025-07-14 18:01:52,2025-07-14 18:09:03,200,SMS,Incoming,Missed,3693,936,2187,33.442146,-112.078461,Phoenix,3G,Home,OperatorC,Prepaid,1.13,ALLOW,HTTPS
b9e0eee5-1564-4477-990f-e2ea6c28e09c,user_18,+447845137031,401493382371575,379641699891953,2025-07-14 22:41:26,2025-07-14 16:25:27,47,Voice,Incoming,Completed,2461,164,3986,52.524633,13.397654,Berlin,4G,Roaming,OperatorA,Postpaid,13.43,ALLOW,HTTP
7c518512-b912-4575-b1f1-3952e5d4c343,user_18,+447772020362,522665192403186,417031242740111,2025-07-14 16:28:40,2025-07-14 16:38:25,1041,SMS,Outgoing,Missed,5154,814,7889,52.527619,13.396962,Berlin,4G,Home,OperatorB,Prepaid,15.74,ALLOW,HTTPS
8c3cc2ec-1ea2-4f65-b41b-c3cbda33397a,user_18,+497756620484,377156660081421,743889690243983,2025-07-14 16:32:40,2025-07-14 16:36:56,256,Voice,Outgoing,Completed,3142,531,9871,52.517707,13.410255,Berlin,4G,Home,OperatorC,Prepaid,5.95,ALLOW,DNS
8b802c3c-d700-407b-a60d-c5c0840d3e0e,user_18,+498116510164,226558252242862,638404558640770,2025-07-14 16:30:40,2025-07-14 16:36:17,337,Voice,Outgoing,Completed,7426,741,7411,52.510714,13.405989,Berlin,5G,Roaming,OperatorC,Prepaid,0.46,ALLOW,HTTP
d8df2dfd-087f-4843-b8ea-3069714b5a58,user_18,+447510785033,245183936091930,905305670231963,2025-07-14 15:42:06,2025-07-14 09:05:47,401,Voice,Outgoing,Completed,3803,828,7217,48.858716,2.352431,Paris,4G,Roaming,OperatorB,Prepaid,16.45,ALLOW,HTTP
1f8d066d-e416-4542-8037-e2d0b450b67e,user_18,+918502087420,823214113179828,395706350259756,2025-07-14 09:03:06,2025-07-14 09:06:22,196,SMS,Outgoing,Completed,4317,114,9058,48.862156,2.348622,Paris,5G,Home,OperatorB,Prepaid,0.77,ALLOW,SSH
51fde170-c2d4-4a0f-8883-f607c3267ec2,user_18,+18519939820,291972456136200,389523198630235,2025-07-14 09:07:06,2025-07-14 09:16:24,644,SMS,Incoming,Completed,6505,492,2765,48.849807,2.347502,Paris,4G,Home,OperatorC,Prepaid,-1.16,ALLOW,HTTP
f6230e89-779d-4699-a727-4b5b0d89d244,user_18,+448363577305,507875260759986,305224249407580,2025-07-14 09:02:06,2025-07-14 09:10:08,482,Voice,Outgoing,Completed,5073,296,9471,48.850476,2.357032,Paris,4G,Home,OperatorC,Prepaid,2.17,ALLOW,HTTP
44d9f167-9a8d-4e69-9cef-a3fc663fcf96,user_18,+918513976814,225539830745068,570137498064251,2025-07-14 13:03:32,2025-07-14 13:10:34,422,Video,Incoming,Completed,1001,334,7874,51.515394,-0.121967,London,4G,Home,OperatorD,Prepaid,0.7,ALLOW,HTTPS
82655c9c-5070-4d7d-9ab7-37a19e33eddb,user_18,+448701810023,236263345525328,228375189695407,2025-07-14 13:06:32,2025-07-14 13:15:57,565,Voice,Outgoing,Completed,1571,585,8657,51.511802,-0.13633,London,5G,Home,OperatorD,Prepaid,5.34,ALLOW,HTTPS
3c5cebb4-d7e3-453b-98ec-facd7cfd08d5,user_18,+338679102882,222564115293327,611560780699708,2025-07-14 13:07:32,2025-07-14 13:15:16,320,SMS,Outgoing,Completed,6070,157,1108,51.506721,-0.121058,London,4G,Home,OperatorA,Postpaid,4.33,ALLOW,HTTP
33d9b22b-5aa6-4954-a3a9-2bdd50283c5f,user_18,+447686637259,671511451257927,878545260596043,2025-07-14 10:28:49,2025-07-14 13:17:59,147,Voice,Incoming,Completed,1348,952,6185,51.499001,-0.118361,London,4G,Roaming,OperatorA,Postpaid,15.14,ALLOW,HTTP
7f53430c-d6af-41f1-b0b2-f04172179587,user_19,+497426966624,735235308169066,597946797279938,2025-07-14 08:49:51,2025-07-14 08:55:49,358,Voice,Outgoing,Completed,5739,322,3034,48.853329,2.352962,Paris,4G,Home,OperatorD,Prepaid,3.34,ALLOW,HTTPS
ffeab2fa-c2df-47e6-b76a-36f116ab6468,user_19,+447080396006,473649643789323,577597239030118,2025-07-14 16:14:23,2025-07-14 08:55:22,91,Voice,Outgoing,Completed,7032,332,3553,48.853898,2.359178,Paris,4G,Roaming,OperatorA,Postpaid,17.33,ALLOW,HTTP
5a63ee98-81f6-4821-b043-1da50c2f1b6f,user_19,+18998008815,882259379599256,150974163430455,2025-07-14 08:51:51,2025-07-14 08:55:29,218,Voice,Incoming,Missed,2168,727,8341,48.866584,2.348378,Paris,3G,Home,OperatorC,Prepaid,1.88,ALLOW,HTTP
6877dc30-d473-4cb0-a488-b3fc60382444,user_19,+337330906928,732932755108847,318398583591815,2025-07-14 08:52:51,2025-07-14 08:55:01,130,Voice,Outgoing,Completed,9707,981,1597,48.849999,2.360939,Paris,3G,Home,OperatorB,Prepaid,8.93,ALLOW,HTTPS
818f90ec-76fd-424f-b49f-0c08f6d51408,user_19,+918312655936,734748477534231,901234485826010,2025-07-14 17:49:10,2025-07-14 17:51:34,78,SMS,Outgoing,Completed,1246,356,5219,34.04452,-118.250143,Los Angeles,3G,Home,OperatorB,Prepaid,4.5,ALLOW,HTTPS
ff0e614b-641d-4d11-8be3-72128ae45797,user_19,+447238009978,716457232712617,596339880093659,2025-07-14 17:51:10,2025-07-14 17:57:48,398,Voice,Incoming,Failed,9157,197,9668,34.05156,-118.234007,Los Angeles,3G,Home,OperatorA,Prepaid,4.59,ALLOW,FTP
531f0e57-17d9-4df0-99c6-e13d69879d07,user_19,+918373689818,213704043942462,297672001022633,2025-07-14 17:51:10,2025-07-14 17:56:07,297,Voice,Outgoing,Missed,2499,333,7314,34.047867,-118.251827,Los Angeles,4G,Home,OperatorB,Postpaid,5.49,ALLOW,HTTP
9b147696-b07b-49ce-8074-fa7a2e4ab2b8,user_19,+447479921628,980542928184235,432233293309277,2025-07-14 10:24:10,2025-07-14 18:07:36,386,Voice,Incoming,Completed,8330,863,4432,34.044576,-118.247909,Los Angeles,4G,Roaming,OperatorC,Prepaid,16.44,ALLOW,HTTP
d80fe723-6fcc-4157-96f0-e376cf045335,user_19,+447435499975,762143547599797,107112333407792,2025-07-14 02:19:14,2025-07-14 09:43:17,95,Voice,Outgoing,Completed,5457,490,9312,51.506124,-0.126604,London,4G,Roaming,OperatorD,Prepaid,16.67,ALLOW,HTTP
a2c62a38-ba1c-45af-a93a-d14157fbe8d4,user_19,+337744536336,446294347538477,512267013970657,2025-07-14 09:44:42,2025-07-14 09:53:40,538,Video,Incoming,Missed,3975,636,6768,51.504591,-0.126578,London,4G,Home,OperatorB,Postpaid,2.99,ALLOW,DNS
c093833e-ddd1-4889-b96a-2c7a8a5e7ed3,user_19,+917688315764,622942128995077,421091401407205,2025-07-14 09:49:42,2025-07-14 09:54:32,290,SMS,Incoming,Completed,4070,742,3412,51.515159,-0.13732,London,5G,Roaming,OperatorD,Prepaid,1.93,ALLOW,HTTPS
585809a6-2d9b-4caa-a2c5-0616982b3ae1,user_19,+337241118872,242357563297191,775456795649665,2025-07-14 09:50:42,2025-07-14 09:54:13,211,Voice,Incoming,Missed,7091,912,4708,51.509614,-0.128642,London,3G,Home,OperatorD,Prepaid,5.32,ALLOW,HTTP
c7df0f41-91f4-4705-bb9d-4b02696e7488,user_19,+919155552379,809714840870380,764432797827610,2025-07-14 13:15:38,2025-07-14 13:23:44,486,Voice,Incoming,Missed,5363,942,9559,19.072411,72.881751,Mumbai,5G,Home,OperatorD,Postpaid,5.58,ALLOW,FTP
e03bcea6-970a-48e7-83fc-4eb37d668a72,user_19,+917983317476,998248086944334,390682199659658,2025-07-14 13:19:38,2025-07-14 13:25:55,377,Voice,Incoming,Completed,6237,266,1655,19.084685,72.881808,Mumbai,5G,Home,OperatorC,Prepaid,4.17,ALLOW,DNS
641a7e34-6e3e-4c42-a7bb-4a50fa0ced4f,user_19,+447526560504,922436767603589,625934944092404,2025-07-14 00:59:40,2025-07-14 13:22:26,288,Voice,Outgoing,Completed,8972,682,1176,19.085265,72.870703,Mumbai,4G,Roaming,OperatorC,Postpaid,16.13,ALLOW,HTTP
98bd2245-e03c-4194-b3ab-8fee958672af,user_19,+918914231620,266851724655320,704483378054230,2025-07-14 13:24:38,2025-07-14 13:25:37,27,SMS,Outgoing,Completed,9364,135,9966,19.079951,72.88689,Mumbai,5G,Home,OperatorD,Prepaid,14.15,ALLOW,HTTPS
7e381a4c-68e0-4e4c-8955-4e80e04bd616,user_19,+337133077725,605649409898634,177047121715489,2025-07-14 13:40:54,2025-07-14 13:49:10,496,Voice,Outgoing,Completed,2614,856,3763,34.043073,-118.237671,Los Angeles,4G,Home,OperatorB,Prepaid,7.8,ALLOW,HTTPS
7191d165-3036-48d1-8ce4-5a20f3452da4,user_19,+449978419243,867247873632639,839938975538541,2025-07-14 13:44:54,2025-07-14 13:50:44,350,Voice,Incoming,Completed,8967,113,2086,34.057158,-118.240139,Los Angeles,5G,Home,OperatorC,Postpaid,9.78,ALLOW,HTTP
b8a2a145-c7e4-4112-ba47-6541ade67633,user_19,+447165828466,698184447152140,250785072631498,2025-07-14 23:31:53,2025-07-14 13:47:38,164,Voice,Outgoing,Missed,1963,511,1039,34.056037,-118.248858,Los Angeles,4G,Roaming,OperatorC,Prepaid,16.66,ALLOW,HTTP
5a7bf7de-7770-428f-82f0-20c55a0675ba,user_19,+449530088656,505145874178592,950065085828292,2025-07-14 13:49:54,2025-07-14 13:55:08,143,Voice,Incoming,Completed,5848,444,6483,34.051474,-118.233978,Los Angeles,5G,Home,OperatorC,Prepaid,4.06,ALLOW,HTTPS
e0e1e671-4385-4354-b06a-c3e8938f3ed8,user_19,+497252249868,408555504787744,729223329812252,2025-07-14 10:02:20,2025-07-14 10:06:42,432,SMS,Incoming,Completed,3473,105,2106,51.517298,-0.12053,London,3G,Home,OperatorD,Prepaid,4.08,ALLOW,HTTPS
7427e00c-0192-4c66-b99b-023a523c5dfa,user_19,+338619208343,944957044665590,865913545146572,2025-07-14 10:03:20,2025-07-14 10:11:45,505,Voice,Incoming,Completed,5816,815,7078,51.510694,-0.127491,London,5G,Home,OperatorD,Prepaid,9.3,ALLOW,HTTP
2353a882-8875-4d6b-9645-d18dd624baa8,user_19,+338920458440,866586934633231,513812161017724,2025-07-14 10:06:20,2025-07-14 10:07:28,68,Voice,Incoming,Missed,2521,530,1918,51.509885,-0.132445,London,5G,Home,OperatorC,Prepaid,2.82,ALLOW,SMTP
6145dde0-1baf-4762-900a-18ebef974d2f,user_19,+447610159985,939481945085501,930421423682401,2025-07-14 00:37:54,2025-07-14 10:18:45,265,Voice,Outgoing,Completed,2405,661,6762,51.511116,-0.121166,London,4G,Roaming,OperatorA,Prepaid,12.71,ALLOW,HTTP
aef78ccc-0e0a-42ea-a70a-b8387e80ccc6,user_20,+447104375950,352295579849020,365395217265574,2025-07-14 22:46:00,2025-07-14 18:22:25,495,Voice,Incoming,Completed,3454,949,8548,33.450118,-112.069707,Phoenix,4G,Roaming,OperatorA,Prepaid,19.89,ALLOW,HTTP
b9fa1ab3-31eb-4e71-8844-e0c4b76c4e29,user_20,+917551098036,378735049230299,543605644641157,2025-07-14 18:16:10,2025-07-14 18:20:14,126,SMS,Outgoing,Missed,6302,868,9909,33.444706,-112.064874,Phoenix,3G,Home,OperatorD,Prepaid,1.43,ALLOW,HTTP
d2db22cd-6b89-4d66-9a7d-313e846229c6,user_20,+339533969501,213853693927947,903323726396996,2025-07-14 18:16:10,2025-07-14 18:18:52,162,Voice,Incoming,Completed,4234,354,5398,33.452031,-112.073859,Phoenix,3G,Home,OperatorA,Prepaid,6.01,ALLOW,SSH
24eba484-1bfe-4109-a0a5-b410d653d0bc,user_20,+448862018722,717674542217085,298184680994775,2025-07-14 18:23:10,2025-07-14 18:29:25,375,Voice,Outgoing,Completed,3492,682,8104,33.441713,-112.081799,Phoenix,3G,Home,OperatorD,Prepaid,7.88,ALLOW,HTTPS
898bb612-e5dd-4a87-850c-7512fe210c00,user_20,+447238049784,445384297243164,811159002524073,2025-07-14 16:04:40,2025-07-14 10:43:48,314,Voice,Outgoing,Completed,6276,122,5649,52.528713,13.398137,Berlin,4G,Roaming,OperatorB,Postpaid,19.08,ALLOW,HTTP
8c8cba06-0fbb-4a46-9733-74d64f7df181,user_20,+447747073526,914919255479158,817909263355898,2025-07-14 10:41:34,2025-07-14 10:46:16,282,Video,Incoming,Completed,6499,278,1970,52.529783,13.400781,Berlin,5G,Home,OperatorD,Prepaid,0.61,ALLOW,HTTP
4c6a4b12-a062-4c3f-8cc2-dc6b9747823b,user_20,+337206470029,331538240764117,848130049077498,2025-07-14 10:46:34,2025-07-14 10:56:00,566,Voice,Incoming,Completed,4077,342,8453,52.519006,13.405667,Berlin,4G,Home,OperatorD,Postpaid,5.59,ALLOW,SMTP
3eadf1b1-3715-4275-9130-06e30e34f6ec,user_20,+499716790273,439127939543701,363409610446311,2025-07-14 10:41:34,2025-07-14 10:50:08,543,Voice,Outgoing,Completed,9414,913,1906,52.511968,13.402213,Berlin,4G,Home,OperatorA,Prepaid,13.83,ALLOW,HTTP
b9e08ebe-0a4b-4b10-8ded-3c5985ec8af6,user_20,+339189755541,696156344276187,617215207230580,2025-07-14 15:12:22,2025-07-14 15:22:11,589,Voice,Incoming,Completed,8463,350,8800,52.52798,13.400819,Berlin,4G,Home,OperatorA,Postpaid,7.7,ALLOW,FTP
044c78a1-f4e5-4958-8fb7-5bccc41f32fb,user_20,+447377013348,437262275805326,802272770223439,2025-07-14 18:21:42,2025-07-14 15:23:10,588,Voice,Outgoing,Completed,3047,667,6481,52.52793,13.402674,Berlin,4G,Roaming,OperatorA,Postpaid,18.25,ALLOW,HTTP
95a48dff-75f1-4c0e-a9e1-57ad49039378,user_20,+18256457431,388993026574817,971331425531318,2025-07-14 15:14:22,2025-07-14 15:15:02,56,SMS,Outgoing,Completed,6937,210,6737,52.510455,13.403389,Berlin,5G,Home,OperatorD,Postpaid,0.18,ALLOW,FTP
e4b0a9c6-9194-49ff-831a-4ba0fd97660c,user_20,+917865883433,999808726682285,164239628828140,2025-07-14 15:21:22,2025-07-14 15:27:09,347,Voice,Outgoing,Completed,8886,805,4064,52.510517,13.411494,Berlin,5G,Home,OperatorD,Prepaid,7.31,ALLOW,HTTP
2bea9c02-7179-4f9e-916d-49f79e3a4858,user_20,+497486719386,645326865631901,923551431040320,2025-07-14 16:00:21,2025-07-14 16:03:28,187,Voice,Incoming,Completed,3657,787,8048,40.705124,-73.997215,New York,3G,Home,OperatorB,Postpaid,1.76,ALLOW,DNS
117ef093-e439-467b-86b4-f300310d77da,user_20,+337226916488,555854878508375,753357129369852,2025-07-14 16:03:21,2025-07-14 16:09:46,385,Voice,Incoming,Completed,7902,743,3954,40.712605,-74.005465,New York,2G,Roaming,OperatorB,Prepaid,0.66,ALLOW,HTTPS
8c24b269-7f06-4248-bded-08a5dcbd8f44,user_20,+339669330823,984921249743225,731121866425532,2025-07-14 16:06:21,2025-07-14 16:11:09,288,Voice,Incoming,Completed,4137,180,9368,40.703247,-74.009908,New York,4G,Home,OperatorA,Prepaid,4.41,ALLOW,HTTP
e754c3ee-2f8c-4cd8-a54c-eac869d658c2,user_20,+447107543111,476177250620772,543074173557189,2025-07-14 23:33:24,2025-07-14 16:17:21,480,Voice,Incoming,Completed,5798,984,4963,40.708341,-74.014753,New York,4G,Roaming,OperatorC,Prepaid,15.0,ALLOW,HTTP
5a72d4dc-ff95-4da5-b807-155d8beb8a1d,user_20,+447759801806,387153118782882,469354145087284,2025-07-14 11:42:25,2025-07-14 11:53:33,347,Voice,Incoming,Completed,6357,323,6406,12.962622,77.590314,Bangalore,4G,Roaming,OperatorC,Postpaid,15.92,ALLOW,HTTP
20693b76-33e5-4b27-8905-90184e1dbfa8,user_20,+339177981681,924288835642764,684066827871808,2025-07-14 11:48:46,2025-07-14 11:55:08,382,Voice,Incoming,Completed,5552,822,5065,12.977762,77.595705,Bangalore,4G,Home,OperatorB,Prepaid,6.03,ALLOW,FTP
75c9b53a-d556-40e7-b7ca-4fce8592a100,user_20,+18996008335,881148070451652,835173044346472,2025-07-14 11:55:46,2025-07-14 12:02:52,426,Voice,Outgoing,Completed,4644,420,8023,12.980263,77.601485,Bangalore,4G,Home,OperatorD,Postpaid,7.86,ALLOW,HTTPS
dd915150-55e6-483f-be81-654b7670c65e,user_20,+449719555355,640981155344816,592755176375922,2025-07-14 11:53:46,2025-07-14 12:00:52,426,Voice,Outgoing,Completed,4750,434,6211,12.9748,77.596564,Bangalore,4G,Home,OperatorD,Prepaid,0.91,ALLOW,HTTPS
321eac51-fd31-4063-8acb-325bf9834317,user_20,+338654643499,544142087621013,171240950085627,2025-07-14 09:44:32,2025-07-14 09:52:17,465,Voice,Outgoing,Completed,7461,396,2012,51.516513,-0.130517,London,4G,Home,OperatorB,Postpaid,2.15,ALLOW,HTTP
bbc2e1b3-54f2-4c99-baff-adfcd9add2bd,user_20,+918637889685,280785041006619,323289461206373,2025-07-14 09:45:32,2025-07-14 09:54:49,557,Video,Outgoing,Completed,7011,256,9075,51.514666,-0.129424,London,4G,Home,OperatorD,Prepaid,9.38,ALLOW,HTTP
ffef7dcb-e213-45a7-ab1d-3615db20aaaa,user_20,+447396548587,508234418532390,811640298800215,2025-07-14 04:35:43,2025-07-14 09:59:23,411,Voice,Outgoing,Failed,4272,817,2844,51.505068,-0.123446,London,4G,Roaming,OperatorA,Postpaid,13.92,ALLOW,HTTP
03f07661-137e-404d-b8c6-346f1c77e7cc,user_20,+917585879226,761757224732592,997300455290775,2025-07-14 09:50:32,2025-07-14 09:59:56,307,SMS,Incoming,Completed,5379,845,3384,51.512154,-0.118021,London,4G,Home,OperatorD,Prepaid,3.14,ALLOW,HTTP
49675304-ad0b-477a-b082-e4a1a09386eb,user_21,+448551611393,819157063647057,157342689729527,2025-07-14 17:57:10,2025-07-14 17:58:21,71,Voice,Outgoing,Missed,5452,618,2260,40.712825,-74.00136,New York,4G,Home,OperatorA,Prepaid,4.12,ALLOW,DNS
bcf779de-9fc3-466c-b62c-291aa8df35d6,user_21,+337928080615,206414522214676,640493888599478,2025-07-14 18:00:10,2025-07-14 18:03:07,229,SMS,Outgoing,Completed,6522,136,6499,40.714068,-73.998474,New York,5G,Home,OperatorD,Prepaid,0.76,ALLOW,DNS
2add18b8-645d-40f6-b744-4ef06a4b294e,user_21,+447382726342,631491067897659,664779401078767,2025-07-14 09:29:55,2025-07-14 18:04:31,81,Voice,Incoming,Completed,5725,155,1225,40.711449,-74.003892,New York,4G,Roaming,OperatorD,Postpaid,12.6,ALLOW,HTTP
12c06112-42e6-461a-a713-ab784d45959c,user_21,+498298867346,622365714230972,180052973473808,2025-07-14 18:03:10,2025-07-14 18:12:33,563,Voice,Incoming,Completed,9833,904,1862,40.719887,-74.002394,New York,4G,Home,OperatorC,Postpaid,0.59,ALLOW,HTTPS
4c00498c-1675-4669-b77f-619b8f5b0c23,user_21,+497671908134,402141121668786,301584916759904,2025-07-14 18:59:16,2025-07-14 19:03:18,242,Video,Incoming,Missed,8019,839,8160,34.055545,-118.251342,Los Angeles,5G,Home,OperatorB,Postpaid,8.84,ALLOW,SMTP
d9be05ca-cecd-41fd-9f59-d1fe61bc7bd2,user_21,+918768215239,499306493129006,159547153019537,2025-07-14 19:00:16,2025-07-14 19:00:59,43,Voice,Outgoing,Completed,3738,644,3006,34.045318,-118.239777,Los Angeles,3G,Home,OperatorD,Prepaid,5.68,ALLOW,HTTP
eb476810-3739-4eb3-9648-bd3d0d4b6cc2,user_21,+498650545054,932395325025792,754301441019577,2025-07-14 19:03:16,2025-07-14 19:12:41,464,Voice,Outgoing,Completed,7053,120,3585,34.056383,-118.250253,Los Angeles,3G,Home,OperatorD,Postpaid,12.25,ALLOW,HTTP
85fa9b2a-5159-475d-81a6-f5d1726627ba,user_21,+447793908540,435197183726449,301488035201752,2025-07-14 22:41:56,2025-07-14 19:11:36,380,Voice,Incoming,Failed,7472,848,2501,34.044219,-118.251736,Los Angeles,4G,Roaming,OperatorB,Prepaid,17.47,ALLOW,HTTP
c847da00-9494-45cd-8d2b-d1b0ad61f75d,user_21,+447772430155,595621180735919,912918753149457,2025-07-14 16:59:44,2025-07-14 15:50:57,517,Voice,Incoming,Missed,4306,608,8620,41.877018,-87.631313,Chicago,4G,Roaming,OperatorB,Prepaid,16.79,ALLOW,HTTP
c4444113-f8e4-466c-bb42-037675dc07ab,user_21,+17697173348,611758208617394,222896048516448,2025-07-14 15:46:20,2025-07-14 15:50:15,182,SMS,Incoming,Completed,2802,642,8708,41.884439,-87.622236,Chicago,4G,Home,OperatorB,Prepaid,13.43,ALLOW,SSH
