sms_id,user_id,session_id,timestamp,src_number,dst_number,status,action,application
bb1f8b10-1be3-4cfb-8fc8-024a021e7c79,user_24,b0509080-a86e-4fa2-8425-2341159f8701,2025-07-14 11:53:29,user_24,+339669626457,Delivered,ALLOW,HTTP
8cbdbddd-fa85-4d9a-8458-c53c350354a7,user_25,fb4a2c3e-034a-4f8a-ada4-52c93589a13e,2025-07-14 08:44:14,user_25,+498457473921,Delivered,ALLOW,HTTP
52f2ea4d-f7b4-4ac4-acac-ac166ff4e3dc,user_25,fb4a2c3e-034a-4f8a-ada4-52c93589a13e,2025-07-14 08:46:14,user_25,+17863175233,Delivered,ALLOW,SSH
b24a3489-5fe4-4951-a384-fa24715d1634,user_25,fb4a2c3e-034a-4f8a-ada4-52c93589a13e,2025-07-14 08:46:14,user_25,+17596675102,Delivered,ALLOW,HTTPS
da9b47a4-7328-46b6-89c2-2f11b0ce5b87,user_25,fb4a2c3e-034a-4f8a-ada4-52c93589a13e,2025-07-14 02:06:13,user_25,+447276495848,Failed,DENY,SMS
2ba9697b-bcd4-42d7-af43-605e9e8ad3d8,user_25,ec50ae03-4e92-4905-86fd-b87819ba61a3,2025-07-14 14:55:57,user_25,+497342447550,Failed,ALLOW,HTTP
846c49c6-47fb-4548-848f-cdfd31a186a1,user_25,ec50ae03-4e92-4905-86fd-b87819ba61a3,2025-07-14 14:57:57,user_25,+919842110625,Delivered,ALLOW,FTP
dca5c9bd-6690-4631-b05b-943036833a66,user_25,ec50ae03-4e92-4905-86fd-b87819ba61a3,2025-07-14 12:07:09,user_25,+338192004128,Failed,DENY,SMS
b2ddff1c-5c77-460f-9012-ebe7f9ca6dc2,user_25,ec50ae03-4e92-4905-86fd-b87819ba61a3,2025-07-14 15:01:57,user_25,+449976041356,Delivered,ALLOW,HTTP
73e59fd1-00b4-4e78-9ba5-86f0d5b586b2,user_25,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,2025-07-14 13:50:21,user_25,+919141805129,Delivered,ALLOW,CustomApp
e92bae3b-4ea2-4ff9-8b02-33218b63598b,user_25,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,2025-07-14 10:28:59,user_25,+919625585684,Failed,DENY,SMS
53531186-34f1-4c36-bdc3-fc95c4422bbc,user_25,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,2025-07-14 13:52:21,user_25,+339914439093,Delivered,ALLOW,CustomApp
386dd924-b416-443a-a9d3-6b2c386055df,user_25,0dae0091-e4fe-4fc3-9686-0db6cda76c1e,2025-07-14 13:56:21,user_25,+917498780310,Failed,DENY,HTTPS
c9389410-e8ce-4cd1-b1d3-2ea5bbc939d2,user_25,31eca449-44cc-4d60-a170-b6a794746c64,2025-07-14 17:31:37,user_25,+338172923221,Failed,DENY,SMS
909b35ec-d963-4841-abdc-6dd55be9aba7,user_25,31eca449-44cc-4d60-a170-b6a794746c64,2025-07-14 16:02:51,user_25,+498464702447,Delivered,ALLOW,DNS
6466c58f-388c-4891-a1ba-f31df913cc14,user_25,31eca449-44cc-4d60-a170-b6a794746c64,2025-07-14 16:03:51,user_25,+338100914256,Delivered,ALLOW,HTTPS
3022932d-0c0f-4610-9770-ecd39819bfaf,user_25,31eca449-44cc-4d60-a170-b6a794746c64,2025-07-14 16:04:51,user_25,+917892213540,Delivered,ALLOW,HTTPS
e2b6c9ee-e14f-4985-8000-00d68a5aadf2,user_25,386dfbab-26ae-4456-86cc-7324fd87131f,2025-07-14 03:30:13,user_25,+338544950319,Failed,DENY,SMS
5cb74662-ac8d-4571-99b2-ad71770d8a3d,user_25,386dfbab-26ae-4456-86cc-7324fd87131f,2025-07-14 13:14:46,user_25,+447345480994,Delivered,ALLOW,HTTPS
7eadc98b-0813-4131-9a89-a01af6d11a16,user_25,386dfbab-26ae-4456-86cc-7324fd87131f,2025-07-14 13:16:46,user_25,+497245101232,Delivered,ALLOW,DNS
1380c30f-cce7-44eb-b276-8ec93e8e4f6a,user_25,386dfbab-26ae-4456-86cc-7324fd87131f,2025-07-14 13:24:46,user_25,+18412830630,Delivered,ALLOW,HTTPS
c40a47b9-df5b-4051-90d0-fa42693f568d,user_25,9cd09ca0-6531-45a8-95f3-a4423f022d91,2025-07-14 04:09:22,user_25,+18859718379,Failed,DENY,SMS
1ac7e506-432f-4e95-bb13-86fdf160826e,user_25,9cd09ca0-6531-45a8-95f3-a4423f022d91,2025-07-14 12:43:01,user_25,+338549900244,Delivered,ALLOW,HTTPS
9f34d7cf-e248-4abf-a146-648813309fdc,user_25,9cd09ca0-6531-45a8-95f3-a4423f022d91,2025-07-14 12:45:01,user_25,+919869372186,Delivered,ALLOW,DNS
929fa993-e097-4aac-ab65-b4295e988240,user_25,9cd09ca0-6531-45a8-95f3-a4423f022d91,2025-07-14 12:45:01,user_25,+19223300802,Delivered,ALLOW,HTTPS
2cd05668-3cae-41e6-a71e-15222b7c0a74,user_26,af1b9a9e-c61f-4451-9ec8-59e800cb3981,2025-07-14 16:15:35,user_26,+448368973514,Delivered,ALLOW,HTTPS
ce54e2f1-6131-4f08-ba87-05274b01aa46,user_26,af1b9a9e-c61f-4451-9ec8-59e800cb3981,2025-07-14 16:18:35,user_26,+448364353301,Delivered,ALLOW,CustomApp
2df6ffde-a9f3-4aba-8bed-1002251a57d9,user_26,af1b9a9e-c61f-4451-9ec8-59e800cb3981,2025-07-14 16:40:14,user_26,+497205338756,Failed,DENY,SMS
e23f5045-238d-441a-9a1d-4b49a3949e02,user_26,af1b9a9e-c61f-4451-9ec8-59e800cb3981,2025-07-14 16:24:35,user_26,+498576816078,Delivered,ALLOW,SSH
3952e309-084b-4aac-a8ae-2f77572a51bf,user_26,5b43eb29-b21a-416f-a10d-6b2188230af3,2025-07-14 15:16:55,user_26,+17023624929,Delivered,ALLOW,HTTP
d6377443-5723-4b47-8252-8bdcb180606d,user_26,5b43eb29-b21a-416f-a10d-6b2188230af3,2025-07-14 05:07:17,user_26,+338718002821,Failed,DENY,SMS
afee6a7f-5a0d-41aa-9285-c5d8bfb7a7ae,user_26,5b43eb29-b21a-416f-a10d-6b2188230af3,2025-07-14 15:24:55,user_26,+19323645612,Delivered,ALLOW,FTP
ebc2ec06-7785-4e43-983c-e0b60817b904,user_26,5b43eb29-b21a-416f-a10d-6b2188230af3,2025-07-14 15:28:55,user_26,+499376531429,Delivered,ALLOW,HTTP
94fc9737-1097-4a3a-9167-e96063a93778,user_26,e41d30bd-541f-4887-882b-920e99d80854,2025-07-14 17:19:50,user_26,+447181043156,Delivered,ALLOW,DNS
607340e5-6dd5-4aba-9ad2-96298599adc9,user_26,e41d30bd-541f-4887-882b-920e99d80854,2025-07-14 17:21:50,user_26,+448620270964,Delivered,ALLOW,FTP
fb6c68f2-7388-4fe5-82c7-5c4cce2edaa7,user_26,e41d30bd-541f-4887-882b-920e99d80854,2025-07-14 12:43:53,user_26,+497668017163,Failed,DENY,SMS
960225b3-6c77-40b0-862c-f7957237cf32,user_26,e41d30bd-541f-4887-882b-920e99d80854,2025-07-14 17:25:50,user_26,+447751390680,Delivered,ALLOW,DNS
8aa5be1b-b00e-4e0b-8d0b-06644e594fa7,user_26,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,2025-07-14 12:22:19,user_26,+339087559932,Failed,ALLOW,CustomApp
9a6350e2-59d6-4541-a950-b94e5c34b5d2,user_26,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,2025-07-14 12:23:19,user_26,+339998670430,Delivered,ALLOW,HTTPS
da93eaf8-fdad-44f6-92a3-34a52691b0a3,user_26,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,2025-07-14 12:28:19,user_26,+338604863578,Delivered,DENY,HTTP
d4917dc5-c8c9-4a51-86df-1c459d9ec8b6,user_26,63b03ec7-d5fb-4ab7-89ca-bcf97e211814,2025-07-14 18:37:23,user_26,+919212821478,Failed,DENY,SMS
ea77e4ce-d963-413b-89d7-4b98ecc0d1b8,user_26,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,2025-07-14 15:21:38,user_26,+448511518723,Delivered,ALLOW,HTTP
da93b6e6-3ebd-4ea8-8372-5ef1beae1918,user_26,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,2025-07-14 01:27:38,user_26,+448895163988,Failed,DENY,SMS
a2b76a73-c82e-4fb9-8d6a-e4e055d24f41,user_26,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,2025-07-14 15:29:38,user_26,+919451664687,Delivered,DENY,DNS
26eb7b54-55aa-4879-b6dd-9d6bb2fd2b84,user_26,91ab84f3-9d79-4a3a-9d00-c48a17b5beb0,2025-07-14 15:27:38,user_26,+499226550344,Delivered,ALLOW,HTTPS
469235d5-fb48-4e81-91bf-0a402148b4e3,user_26,fe7effae-a3c1-4839-ba30-ee46d81510fb,2025-07-14 02:45:09,user_26,+448070573408,Failed,DENY,SMS
908f624d-687f-4a66-8bfc-40a77bd825c8,user_26,fe7effae-a3c1-4839-ba30-ee46d81510fb,2025-07-14 18:43:22,user_26,+918440626037,Delivered,ALLOW,HTTPS
7edb423b-3915-4b44-9d77-9a3770125434,user_26,fe7effae-a3c1-4839-ba30-ee46d81510fb,2025-07-14 18:44:22,user_26,+497280359200,Delivered,ALLOW,SSH
5fad3eca-9343-4259-96e6-b4ad55c63fee,user_26,fe7effae-a3c1-4839-ba30-ee46d81510fb,2025-07-14 18:45:22,user_26,+338741346553,Delivered,ALLOW,FTP
b679b11c-e034-4edf-91b2-dc2017952dee,user_27,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,2025-07-14 08:45:42,user_27,+918407481799,Delivered,ALLOW,DNS
5b6b5c76-91c8-4a49-b8d6-7dca3548e180,user_27,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,2025-07-14 08:47:42,user_27,+448050571370,Delivered,ALLOW,HTTPS
e586f6ab-e432-43d1-91a2-a3a3d6cc1c63,user_27,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,2025-07-14 08:47:42,user_27,+918863590598,Delivered,ALLOW,HTTP
dad275b7-8067-4d10-acc3-db9fc5f188a5,user_27,49f3711f-4eee-4ff7-8eca-1be8cb4448f7,2025-07-14 15:18:02,user_27,+17359006257,Failed,DENY,SMS
ed887227-a475-4f10-b769-cf628b0439be,user_27,078ac544-a62b-4bca-a7fc-1789db0939bd,2025-07-14 15:48:49,user_27,+499934443087,Delivered,ALLOW,DNS
ff6781be-78f6-4c6f-87b0-07ab4c82a10c,user_27,078ac544-a62b-4bca-a7fc-1789db0939bd,2025-07-14 15:49:49,user_27,+17457172131,Delivered,ALLOW,SMTP
7f1a80e0-4c96-4cf9-bb0e-b0410daf67cc,user_27,078ac544-a62b-4bca-a7fc-1789db0939bd,2025-07-14 10:20:03,user_27,+18843057564,Failed,DENY,SMS
9724cdbb-8753-4e81-94bb-517353e878be,user_27,078ac544-a62b-4bca-a7fc-1789db0939bd,2025-07-14 15:54:49,user_27,+918867310011,Delivered,ALLOW,HTTPS
a9bcd567-8347-43ef-ba7c-70fb5a7ac862,user_27,e200c9b1-2028-4c2f-a718-105100073468,2025-07-14 02:45:49,user_27,+337299761097,Failed,DENY,SMS
d36b9fc5-94aa-4a91-9479-5f75572f10c6,user_27,e200c9b1-2028-4c2f-a718-105100073468,2025-07-14 10:23:09,user_27,+917568670040,Delivered,ALLOW,DNS
afbe1914-e8d8-4afa-890b-e4d59d3dc418,user_27,e200c9b1-2028-4c2f-a718-105100073468,2025-07-14 10:27:09,user_27,+499000913589,Delivered,ALLOW,HTTPS
b7260322-d522-4c01-9db8-157533d47c81,user_27,e200c9b1-2028-4c2f-a718-105100073468,2025-07-14 10:27:09,user_27,+449445928802,Delivered,ALLOW,SMTP
f1999b7b-001d-4d6a-be87-a31eb0e6e4a1,user_27,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,2025-07-14 03:36:30,user_27,+499008580464,Failed,DENY,SMS
ffa08bb8-00a7-4c30-b3ba-4a134472d5d4,user_27,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,2025-07-14 09:19:40,user_27,+17481529467,Delivered,ALLOW,DNS
dbd72ccf-7881-4be4-a282-e565eed84415,user_27,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,2025-07-14 09:22:40,user_27,+337284458642,Delivered,ALLOW,HTTPS
bd7e7e16-ea7a-4d5f-a6a5-15d5062de633,user_27,6c9dc333-0e51-4530-a96f-5b1a6d1310e1,2025-07-14 09:30:40,user_27,+918850513298,Delivered,ALLOW,HTTPS
fffc3fcc-446b-4193-9841-c32899724237,user_27,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,2025-07-14 12:39:29,user_27,+918233882866,Delivered,ALLOW,CustomApp
03121350-f583-4821-922a-cbde82510ada,user_27,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,2025-07-14 12:41:29,user_27,+917801205440,Delivered,ALLOW,HTTP
870be7dd-9379-4446-b58c-d5c07416adb6,user_27,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,2025-07-14 12:41:29,user_27,+447745561583,Delivered,ALLOW,HTTPS
08070245-7fb9-4ba0-b905-29f296c85d24,user_27,5bca9c16-58b7-42ff-8dbd-04d97511a6f2,2025-07-14 00:47:17,user_27,+499851306662,Failed,DENY,SMS
0b5617f4-a926-4fb5-8d49-159f3810e72e,user_27,8c0756c0-8029-4a72-9882-c36bd25504bd,2025-07-14 09:07:55,user_27,+18971035650,Failed,DENY,HTTPS
44537dbc-4d7e-4e2d-82b0-29b777180379,user_27,8c0756c0-8029-4a72-9882-c36bd25504bd,2025-07-14 09:10:55,user_27,+918302233596,Delivered,ALLOW,HTTP
56695c77-04b3-443b-ad3f-b6d9e4e2a2dc,user_27,8c0756c0-8029-4a72-9882-c36bd25504bd,2025-07-14 10:55:29,user_27,+449449899068,Failed,DENY,SMS
f1272df2-d9f6-4399-be29-a0329e5f83cf,user_27,8c0756c0-8029-4a72-9882-c36bd25504bd,2025-07-14 09:13:55,user_27,+918236811488,Delivered,ALLOW,SSH
79f51d44-aab6-4287-bdbf-cb8cd66d0a9d,user_28,0624e952-9fea-4297-b4fe-515b0f5d12b7,2025-07-14 10:25:04,user_28,+499199803804,Delivered,ALLOW,HTTPS
8994dab0-c29d-42bb-86ef-491db86e1208,user_28,0624e952-9fea-4297-b4fe-515b0f5d12b7,2025-07-14 02:29:00,user_28,+18174986343,Failed,DENY,SMS
75ef2fdd-bbec-4b07-9dc3-2c1d108f225f,user_28,0624e952-9fea-4297-b4fe-515b0f5d12b7,2025-07-14 10:29:04,user_28,+499503809331,Delivered,ALLOW,DNS
d6886beb-3925-474e-ae74-f2149beee45b,user_28,0624e952-9fea-4297-b4fe-515b0f5d12b7,2025-07-14 10:37:04,user_28,+338113048810,Failed,ALLOW,HTTP
a46ff591-128b-4894-ab82-7d85e9218aff,user_28,efc8557c-f5b2-46ea-b48c-66b4b00e360f,2025-07-14 14:01:28,user_28,+337593426480,Delivered,ALLOW,HTTP
0efe847c-894c-4749-97e9-9b9b9b4884c4,user_28,efc8557c-f5b2-46ea-b48c-66b4b00e360f,2025-07-14 17:52:33,user_28,+918427541560,Failed,DENY,SMS
6e7f215f-0d4b-4303-b349-354fdd8beb6d,user_28,efc8557c-f5b2-46ea-b48c-66b4b00e360f,2025-07-14 14:07:28,user_28,+447114292911,Delivered,ALLOW,HTTP
14c8a928-d67c-423f-9cb3-7c0720d6ac5a,user_28,efc8557c-f5b2-46ea-b48c-66b4b00e360f,2025-07-14 14:10:28,user_28,+337473313768,Delivered,ALLOW,DNS
a167648d-59fa-444e-ab9a-3721450ad204,user_28,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,2025-07-14 18:31:09,user_28,+339601604416,Failed,ALLOW,HTTPS
a29a2062-ec10-46ee-bbaf-0341651de535,user_28,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,2025-07-14 18:33:09,user_28,+18856087049,Delivered,ALLOW,HTTP
1501084e-6e04-4301-aefd-484263714e86,user_28,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,2025-07-14 09:42:26,user_28,+18103827760,Failed,DENY,SMS
d97d2243-6bb9-46f8-b1f1-834ae8129a15,user_28,40e5d6dc-ca4b-4623-9130-ac250a0e5cb9,2025-07-14 18:43:09,user_28,+339272960735,Delivered,ALLOW,FTP
f45fb311-7a43-4232-8cd2-7d4c09d2d3d3,user_28,b2182adc-d4f7-43a3-9fbb-92922862efba,2025-07-14 10:41:34,user_28,+17608784100,Failed,DENY,SMS
e8c5af1c-5ce5-440b-a741-6215289753ba,user_28,b2182adc-d4f7-43a3-9fbb-92922862efba,2025-07-14 14:01:49,user_28,+499331679389,Delivered,ALLOW,HTTPS
4a1be4f5-e071-4a9c-acad-e7455b91626c,user_28,b2182adc-d4f7-43a3-9fbb-92922862efba,2025-07-14 14:08:49,user_28,+449571945893,Delivered,ALLOW,HTTPS
7503007c-4438-4d42-af13-4843810d1806,user_28,b2182adc-d4f7-43a3-9fbb-92922862efba,2025-07-14 14:06:49,user_28,+18034558685,Delivered,ALLOW,HTTPS
1ff1ffa7-2bcf-4284-9a53-105ed03f8842,user_28,5b3ba825-feb3-4110-9316-1120785ee59a,2025-07-14 14:22:37,user_28,+337200875554,Delivered,ALLOW,FTP
54c8fa05-92cc-411f-bfc8-a146b478ea22,user_28,5b3ba825-feb3-4110-9316-1120785ee59a,2025-07-14 16:21:40,user_28,+917663711605,Failed,DENY,SMS
7ea3de52-92b5-479f-a8bf-ef22cfe8b248,user_28,5b3ba825-feb3-4110-9316-1120785ee59a,2025-07-14 14:26:37,user_28,+338306849166,Delivered,ALLOW,HTTP
fc01767e-3bdc-45a1-9598-e758c46ef5df,user_28,5b3ba825-feb3-4110-9316-1120785ee59a,2025-07-14 14:25:37,user_28,+337330791450,Delivered,ALLOW,SSH
87805154-abe8-45e2-a98e-317a54bb9b43,user_28,e6252e76-336c-4433-8b01-fd33cb1ba917,2025-07-14 00:52:15,user_28,+498646741324,Failed,DENY,SMS
d892ce0b-498d-44f1-93ff-4ad18383f17f,user_28,e6252e76-336c-4433-8b01-fd33cb1ba917,2025-07-14 16:59:55,user_28,+448942345232,Failed,ALLOW,FTP
c41e70c8-d902-4b45-b01d-227ca8bf677f,user_28,e6252e76-336c-4433-8b01-fd33cb1ba917,2025-07-14 16:57:55,user_28,+448271186786,Delivered,ALLOW,HTTP
d161631b-1d52-4b8b-8588-c83dffcfc508,user_28,e6252e76-336c-4433-8b01-fd33cb1ba917,2025-07-14 16:58:55,user_28,+499224750696,Delivered,ALLOW,HTTP
3738cb29-fd97-4114-83f5-6812a5d8db57,user_29,8408ccd4-1b66-4abc-a275-1b19983904f2,2025-07-14 17:30:45,user_29,+919664832628,Failed,ALLOW,DNS
1ca16da4-cf15-437a-8888-971bdfea9426,user_29,8408ccd4-1b66-4abc-a275-1b19983904f2,2025-07-14 17:32:45,user_29,+918488557345,Delivered,ALLOW,SMTP
65e365c6-214a-4cbc-aa1b-190ec08b6604,user_29,8408ccd4-1b66-4abc-a275-1b19983904f2,2025-07-14 17:36:45,user_29,+447817730103,Delivered,ALLOW,HTTP
d00d47e6-9f7e-4c0b-9f29-d5ed5401b28b,user_29,8408ccd4-1b66-4abc-a275-1b19983904f2,2025-07-14 00:56:32,user_29,+497853913411,Failed,DENY,SMS
ddbbde95-6d51-4abd-b112-a3a3c0f55b22,user_29,2f0c6d73-f738-44a2-ac68-c788f9c2fca7,2025-07-14 14:18:52,user_29,+499083622667,Delivered,ALLOW,DNS
ffcdb9a4-3d78-4059-96d4-147b442ec06d,user_29,2f0c6d73-f738-44a2-ac68-c788f9c2fca7,2025-07-14 14:20:52,user_29,+19890754732,Delivered,ALLOW,HTTP
ce827aab-df1c-4796-88fd-4a9612f68b5d,user_29,2f0c6d73-f738-44a2-ac68-c788f9c2fca7,2025-07-14 04:02:24,user_29,+337070871496,Failed,DENY,SMS
2a1bccda-8216-480b-b028-5c96519a53a9,user_29,2f0c6d73-f738-44a2-ac68-c788f9c2fca7,2025-07-14 14:27:52,user_29,+447317199414,Delivered,ALLOW,HTTPS
abfa0e4b-e98c-43ce-a1b1-3c4b53368617,user_29,86039a67-ed8b-4b14-b589-ee242d6a038d,2025-07-14 12:20:33,user_29,+19218269831,Delivered,ALLOW,FTP
94341a9a-fc1f-4ece-a40d-7b48addb53a5,user_29,86039a67-ed8b-4b14-b589-ee242d6a038d,2025-07-14 12:24:33,user_29,+448234223220,Delivered,ALLOW,DNS
521f9be3-3770-4882-a7d0-cc1e9fcba283,user_29,86039a67-ed8b-4b14-b589-ee242d6a038d,2025-07-14 12:24:33,user_29,+337114303963,Failed,ALLOW,HTTPS
dc729700-1cab-47fd-9458-44b5b47f6e61,user_29,86039a67-ed8b-4b14-b589-ee242d6a038d,2025-07-14 04:10:47,user_29,+19787161230,Failed,DENY,SMS
90e0e313-a78f-40bb-828e-3751e618a125,user_29,1c9fcfa1-6ce4-47cc-b9e5-431398873d50,2025-07-14 17:12:45,user_29,+499916773905,Delivered,ALLOW,HTTPS
445733de-13af-4677-acd9-fb9b7ee53f46,user_29,1c9fcfa1-6ce4-47cc-b9e5-431398873d50,2025-07-14 17:13:45,user_29,+339280140115,Failed,ALLOW,HTTP
ea505b2d-eb5f-4d9c-a9fb-90918d380b4d,user_29,1c9fcfa1-6ce4-47cc-b9e5-431398873d50,2025-07-14 17:14:45,user_29,+498184812922,Delivered,ALLOW,SMTP
95ec1a67-ba29-41ea-8790-69b069e911b9,user_29,1c9fcfa1-6ce4-47cc-b9e5-431398873d50,2025-07-14 09:39:28,user_29,+17114289318,Failed,DENY,SMS
d7b3cad1-e57f-4f59-9c4d-16895b0b922c,user_29,bd565fc2-7188-43c2-b31d-16fac1e86124,2025-07-14 14:22:27,user_29,+448825013958,Delivered,ALLOW,HTTP
2f8d7512-8aac-4fbb-afa5-b1776ab42a07,user_29,bd565fc2-7188-43c2-b31d-16fac1e86124,2025-07-14 14:25:27,user_29,+19775827155,Delivered,ALLOW,FTP
76f2f711-7054-4957-9263-33bfaf525aa3,user_29,bd565fc2-7188-43c2-b31d-16fac1e86124,2025-07-14 01:44:21,user_29,+19599549892,Failed,DENY,SMS
f27c5e9f-4e63-412e-a11b-8675d6cbd317,user_29,bd565fc2-7188-43c2-b31d-16fac1e86124,2025-07-14 14:34:27,user_29,+337010283607,Delivered,ALLOW,HTTP
4358f785-9ee9-47ff-a7b3-3f53c86869a9,user_29,995e8b78-c4ca-452e-a09b-83e0701dddce,2025-07-14 11:15:40,user_29,+498077292773,Delivered,ALLOW,HTTP
2d10fec9-6177-48ef-ab3b-343bdfcdde1b,user_29,995e8b78-c4ca-452e-a09b-83e0701dddce,2025-07-14 22:31:49,user_29,+449010611438,Failed,DENY,SMS
b3f92020-04f0-4fc5-b591-d183ed46a14d,user_29,995e8b78-c4ca-452e-a09b-83e0701dddce,2025-07-14 11:19:40,user_29,+917646728542,Delivered,ALLOW,HTTPS
1df8a54a-3619-4aa8-82c5-01422bef21d1,user_29,995e8b78-c4ca-452e-a09b-83e0701dddce,2025-07-14 11:21:40,user_29,+917218315355,Delivered,ALLOW,HTTPS
ecf65333-2e05-447f-b596-6c68bfbf6ee5,user_30,aa2b68b3-adcb-4fb2-920f-48e8a0c97f35,2025-07-14 18:07:17,user_30,+338676309991,Delivered,ALLOW,SSH
7071bab2-27de-439b-99a0-9ec2c370324a,user_30,aa2b68b3-adcb-4fb2-920f-48e8a0c97f35,2025-07-14 18:09:17,user_30,+338691217303,Delivered,ALLOW,HTTPS
3a2149a9-f960-4b91-8a74-7624bbef91ce,user_30,aa2b68b3-adcb-4fb2-920f-48e8a0c97f35,2025-07-14 13:15:06,user_30,+499272384628,Failed,DENY,SMS
45153d77-cb77-420b-8632-ebec6363cb35,user_30,aa2b68b3-adcb-4fb2-920f-48e8a0c97f35,2025-07-14 18:19:17,user_30,+338887969900,Delivered,ALLOW,HTTPS
f833b467-9063-4184-b19f-0d6b787cbb4a,user_30,0496840e-2dc3-4928-a9bd-581507d7c80f,2025-07-14 10:50:35,user_30,+918755703206,Delivered,ALLOW,HTTP
af6c3d65-ab98-4f4f-9924-e9bc45b2c556,user_30,0496840e-2dc3-4928-a9bd-581507d7c80f,2025-07-14 10:54:35,user_30,+337598087426,Delivered,ALLOW,HTTPS
af5103e2-387e-4779-881a-ab095fb650d0,user_30,0496840e-2dc3-4928-a9bd-581507d7c80f,2025-07-14 10:54:35,user_30,+918843438594,Delivered,ALLOW,SSH
877f8270-5006-49bb-a741-50b4938b2d91,user_30,0496840e-2dc3-4928-a9bd-581507d7c80f,2025-07-14 02:59:19,user_30,+17670885086,Failed,DENY,SMS
86d8b7c6-7973-46ca-8768-ca931752db73,user_30,5abfbd8b-9588-40de-b0e0-9040a7ee7fbf,2025-07-14 16:11:58,user_30,+17926528062,Delivered,ALLOW,HTTPS
f6305bd3-4f11-4a0f-8e4a-f67aa08430d1,user_30,5abfbd8b-9588-40de-b0e0-9040a7ee7fbf,2025-07-14 16:13:58,user_30,+448341528708,Delivered,ALLOW,HTTPS
9477bd46-85c1-4693-8218-2de2faa074f2,user_30,5abfbd8b-9588-40de-b0e0-9040a7ee7fbf,2025-07-14 16:19:58,user_30,+17983770740,Delivered,ALLOW,HTTPS
bd63e284-c7ab-4bfa-b352-53901c524cad,user_30,5abfbd8b-9588-40de-b0e0-9040a7ee7fbf,2025-07-14 00:29:32,user_30,+338550155454,Failed,DENY,SMS
c71a3cfe-a701-4c65-ae85-48d453352cf6,user_30,0da50715-ad57-4849-beb8-b1cfe07ceb00,2025-07-14 13:54:15,user_30,+19479562666,Delivered,ALLOW,DNS
2924fc73-6586-476c-a833-a1df3d90b002,user_30,0da50715-ad57-4849-beb8-b1cfe07ceb00,2025-07-14 13:56:15,user_30,+498211438719,Failed,ALLOW,HTTPS
7211fcf5-70f8-4c6c-ad7a-d54a58e47e07,user_30,0da50715-ad57-4849-beb8-b1cfe07ceb00,2025-07-14 13:58:15,user_30,+448243827898,Delivered,ALLOW,HTTP
55bae506-3685-4535-97e1-3962190efd52,user_30,0da50715-ad57-4849-beb8-b1cfe07ceb00,2025-07-14 01:31:33,user_30,+497631900481,Failed,DENY,SMS
ebb9ca77-6138-441c-9b5f-31593bf2a825,user_30,fe4b67ca-341a-471d-9f7b-fbb6d90a810d,2025-07-14 15:52:08,user_30,+447409498668,Delivered,ALLOW,HTTP
e38c6b71-80ac-4d48-a5aa-a8401eeb48cb,user_30,fe4b67ca-341a-471d-9f7b-fbb6d90a810d,2025-07-14 15:54:08,user_30,+497499961486,Failed,ALLOW,HTTP
d0f01041-4053-4e2a-b202-5ce43ed4e1f9,user_30,fe4b67ca-341a-471d-9f7b-fbb6d90a810d,2025-07-14 16:46:02,user_30,+338209589914,Failed,DENY,SMS
312b1794-8f01-4dee-988a-9a2407c376e1,user_30,fe4b67ca-341a-471d-9f7b-fbb6d90a810d,2025-07-14 15:58:08,user_30,+17548218996,Delivered,ALLOW,HTTPS
e2b55935-3de4-4d42-97a7-5b7f348b3962,user_30,fc1e4158-bd5b-4259-9be0-35a04fbba688,2025-07-14 14:15:51,user_30,+19346073709,Failed,DENY,SMS
c0e8850e-4102-479d-bd51-1d144cb41188,user_30,fc1e4158-bd5b-4259-9be0-35a04fbba688,2025-07-14 12:32:14,user_30,+497252133432,Delivered,ALLOW,HTTP
15c07066-2b5a-4829-8403-61f60a05bfb9,user_30,fc1e4158-bd5b-4259-9be0-35a04fbba688,2025-07-14 12:38:14,user_30,+919709571085,Delivered,ALLOW,HTTP
98420d01-c3d9-44a7-93ed-c8fff3b51796,user_30,fc1e4158-bd5b-4259-9be0-35a04fbba688,2025-07-14 12:39:14,user_30,+449196246862,Delivered,ALLOW,DNS
